ID,head_image_url,music_title,music_artist
DH65iw8xFBq,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/487832073_18502519960012619_8997777133527092155_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTA4MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGiEaFf-VTt36paI0_nFIC-snJl127PowNtGbOhO6cCO9I6jvnqaV4fewRKncWMNs4&_nc_ohc=N-VEBxl1qM4Q7kNvwG47exd&_nc_gid=r9CHVEM0dBNBiKmQjV2pqw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzYwMTQ0MzkxOTY3NTk2NDUzMg%3D%3D.3-ccb7-5&oh=00_AfFWF_vQ3n-hcc5-HunfY8KJ5O-bPFqQ5u4LArDt8Z5rUQ&oe=67FA7B62&_nc_sid=fc8dfb,As Time Passes,Sam R Barber
DFf2EVcOFeq,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/475446112_18490411135012619_843453845691122121_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjEwODB4MTA4MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGwaNSJqnJtYbIfOk5Q_kbS1NalMVM69_Whr09iwNzKT3GXdwv7FE4BNaehZb4MhY4&_nc_ohc=hc0oDNtqWxgQ7kNvwHRFgDJ&_nc_gid=qYkEtl3p66vJ_JshDBv-Dw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU1NzgwMDAyMzA1NzUyMDU1NA%3D%3D.3-ccb7-5&oh=00_AfH82tdgrQBlZaV0SPSiiQY-PNYLJsUEjYaAxSTYLjpwLA&oe=67FA5CAF&_nc_sid=fc8dfb,White Wedding,Billy Idol
DIFGuptT_KI,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/489321336_18503345401012619_84050522785693779_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QG-EhmBPkiXT7vpJGJtS3O0tStIAdn5ig1MHT2Eac1dNKTm8UtylxyjUI3WjAuL8xI&_nc_ohc=uJIBSIFe7SAQ7kNvwHbXPo3&_nc_gid=vWzdvHNu-eQ50pSCi7CNcQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzYwNDMxNjY1MDUwMzg0NjY2NQ%3D%3D.3-ccb7-5&oh=00_AfFSZXuzIli30ub_-wCi-53Foxmlevf6DzUeaw_ETYSo5A&oe=67FA5D76&_nc_sid=fc8dfb,,
DFObyqqBeRg,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/474676592_18489340345012619_7468197314546895408_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QE_fPiv_hJJE5JOHN2Smqznmyk_kCkH8QIkW2EacGswzCDmycskumDyjExUKDnSzbY&_nc_ohc=CB2XVB2DHK8Q7kNvwFcqNa0&_nc_gid=KelhyARtNc6oH5iezLA-8Q&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU1Mjg5OTM4NTA3MzcyMjQ2NA%3D%3D.3-ccb7-5&oh=00_AfGLjR3fSuQK4iOtxRKNcbSV3k-sIDqrqpG14qjfqqLGJA&oe=67FA5968&_nc_sid=fc8dfb,Wondering Why,The Red Clay Strays
DG6uwZKACNm,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/483087828_18496980367012619_942161203460260827_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTI2NC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGx9Sk_QWw8ed4JqDZF-8uDNVm7394fJZd_VqaipkZIk8LS4mqlM0FpJcXHby3qsOE&_nc_ohc=ijl-14RA_A0Q7kNvwETxfLV&_nc_gid=2BOiiFkiM4-VMXSDUOKwOA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU4MzM4MjA3NzM0MjQ5MDM2Ng%3D%3D.3-ccb7-5&oh=00_AfEDsoleyk9IShsHcfXYxc1x2INOWitdXUpvsEWTaAHihA&oe=67FA742C&_nc_sid=fc8dfb,Antidote,Travis Scott
DHUdmzpgCho,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/484413816_18499291039012619_4352269532367326528_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTA0Mi5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFOwIDofU0LpJkbQh3IFPR6Wt2uxAwo6BrczVoSW5v-r1PQ3QQAzBHGHoTtASSFVDk&_nc_ohc=0zVWQsoU1DsQ7kNvwGciVmp&_nc_gid=18Fwyvhby-ogW5E3ypU9AQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU5MDYyNTAwNTM2NjQ2NDcyNQ%3D%3D.3-ccb7-5&oh=00_AfHtUIhbor-CB54UMD_5aFifAjbAeE2LcJ-9PmUyd6wLnw&oe=67FA761E&_nc_sid=fc8dfb,,
DHCV11KAnDs,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/483251464_18497648401012619_8061484356204206619_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTI5MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEpIY3t6pllCmfesKUaxZB4JD_IgbyntN4TZotC5TrkL4bfhxLBO-4mEVzh4QsIO-Y&_nc_ohc=F_5vj1QRIh0Q7kNvwGbGdDE&_nc_gid=Twxadqceh0WjlszVMx9WOg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU4NTUyNDI5NjUwMTY3MzMyMQ%3D%3D.3-ccb7-5&oh=00_AfFH5w8IlgOQCY_seIKn7EWCGFiwHTr6cx6VLXkQYLNcxw&oe=67FA7479&_nc_sid=fc8dfb,All My Ex's Live In Texas,George Strait
DFqQSZpRqUQ,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/474873660_18491198752012619_7884693820584698534_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTQ0MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QF7FxeRUpN1q6z3B8nRqQDy5vt2pi7ogVdyi58MK9bLzVyHOs3tsXg3aQxlQCxX1Lo&_nc_ohc=ZyJMlk3pRvEQ7kNvwEo4iIs&_nc_gid=aSMeGjQCiWsUvAwiOhZMLw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU2MDczMDA4MTIzMDA2NTI5NA%3D%3D.3-ccb7-5&oh=00_AfGOc-hIlr-2ZBPeV8v80MqSDfwb-ZffWt7NIXlR61Iy2g&oe=67FA6878&_nc_sid=fc8dfb,,
DHH5jNagQu-,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/483883207_18498120433012619_3598637036743584716_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTE4NC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGeonUlAVPtmSc5zr8JB63xY0qGnlAeIm92r4mNzCW1XLUPlJEuTHK3Lj_ijMBlCv4&_nc_ohc=fcUf7QBuu5MQ7kNvwGV0axA&_nc_gid=CiKP_WJ0SF_i_bdblmAdZg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU4NzA4ODcxNjkyMjk2MDA0NQ%3D%3D.3-ccb7-5&oh=00_AfGbvls17dPsvRSlf6e_2r99dasb8-tMm_gekoLDupNQLw&oe=67FA5AE3&_nc_sid=fc8dfb,"Grillz (feat. Paul Wall, Ali & Gipp)",Nelly
DFypMRcA402,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/476575705_18491775892012619_7304760809172954700_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTYxOS5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QF7r2mfns71cVxKgdzoTusUowVLkUuZreXKatne8PjnUjnSM9BuzpKnSgSMmqhIbXE&_nc_ohc=3UMQASVn45wQ7kNvwEmXgze&_nc_gid=AasRxgQV_P7b6PhCZmV3jg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU2MzA5MTQxODQ2Nzc2NTU1OA%3D%3D.3-ccb7-5&oh=00_AfFfBCw4NoczkXTsTm_18_4z3-q1tGRMx88U-ei0rkrW8g&oe=67FA50E4&_nc_sid=fc8dfb,Running Up That Hill (A Deal With God) [2018 Remaster],Kate Bush
DFGiWrWBPOL,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/474651601_18488828413012619_3813178679531947004_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTA4MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEeiVm6KMPSEYyZn4-_5uyhlXevSB2bp0nOIQHM8H8hPjcfk_dCsbZMLJf6STbd-qw&_nc_ohc=cocVjocMNFUQ7kNvwHLNP76&_nc_gid=2R5H8Bkae4-0SJvf_9YBmw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU1MDY3NjQzMTQ2MDA5NjY2Ng%3D%3D.3-ccb7-5&oh=00_AfEJPf4Vbsy2rUZpyHItRx9wmiv1tjqAzA6C33rKAk8LTw&oe=67FA7C71&_nc_sid=fc8dfb,Rebel Yell,Billy Idol
DHMmhyjBcxd,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/484784499_18498567148012619_8434321847152975487_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5OS5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHkIgbhZe8waT2EcATpUPYUCfL15brzyWnTEpXcsQDuqKRhZq9x0oIYtCaj_GfDToY&_nc_ohc=J3eF8SLP98cQ7kNvwF2AlFK&_nc_gid=wAQu_HRlWuZmNjWrwY5BLg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU4ODQxMjQ1MDg5MjI3MDY4NQ%3D%3D.3-ccb7-5&oh=00_AfGQhylevTjfUSdTyMIX0uQD_2DF9LJl5vBAXIgzS9LxWA&oe=67FA59BE&_nc_sid=fc8dfb,Drink Don't Need No Mix (feat. BigXthaPlug),Shaboozey
DGBYWJQRCNb,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/480013338_18492791083012619_5644957981357699436_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEwNjd4MTMzMy5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHaEob2ej-v9MvlucEMXEowt4x2DTtbz8ZtRS1QJk3uat1JLlCtxOJIBve1omjCzZI&_nc_ohc=VuwXiQhxkgMQ7kNvwEgAk35&_nc_gid=QuksTqdgaz5AcfTtZ3egUg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU2NzIzOTQ0NjcwNzYxMDUwNw%3D%3D.3-ccb7-5&oh=00_AfGFsUcEYP758dm7zQ_amYqMuGAZYVO42oSuRR5vwRLvPg&oe=67FA59FD&_nc_sid=fc8dfb,ACTIN UP,Tommy Richman
