id,title,artist,shortcode,link,embed_0,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28,embed_29,embed_30,embed_31,embed_32,embed_33,embed_34,embed_35,embed_36,embed_37,embed_38,embed_39,embed_40,embed_41,embed_42,embed_43,embed_44,embed_45,embed_46,embed_47,embed_48,embed_49,embed_50,embed_51,embed_52,embed_53,embed_54,embed_55,embed_56,embed_57,embed_58,embed_59,embed_60,embed_61,embed_62,embed_63
SONG_0040,RIP Bobby (feat. Conway),Westside Gunn,DF-wROCx3YF,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/478120328_18449138488077956_7905782032474739155_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5OS5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFR53E6XZMiCCuQClJn9qOBC9iHCczhdArW0CU6Z8UO0WcAk8y7WT0d-GP4S-HAFzg&_nc_ohc=MJRx6wXOdy8Q7kNvwEUG1wB&_nc_gid=pz2VCXTF_HyDdwiL8U-WHg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU2NjUwMDIzMDA0NjQ1MzAwMg%3D%3D.3-ccb7-5&oh=00_AfEXPVXx6hLZuHCoQkkSPMSXLsCXfXPqXl921hJmmySQuw&oe=6807951E&_nc_sid=fc8dfb,-0.17522338032722473,-0.0953894853591919,0.059304431080818176,-0.1267777681350708,-0.010618411004543304,0.1407994031906128,-0.035994499921798706,0.010285098105669022,0.041466280817985535,0.22577328979969025,-0.05035138130187988,-0.16705606877803802,0.05644712597131729,0.07935155928134918,-0.06547663360834122,0.1316949725151062,0.020612327381968498,0.007202725857496262,-0.1310993731021881,0.04462965950369835,0.04913581162691116,-0.062803715467453,-0.02187059260904789,-0.04417366161942482,-0.030711542814970016,-0.07004421949386597,0.015774326398968697,-0.1762310266494751,-0.09026801586151123,0.08029404282569885,0.13105544447898865,0.13547424972057343,-0.17030110955238342,-0.36566001176834106,-0.08581342548131943,-0.04371687024831772,-0.10181822627782822,0.1599939614534378,-0.06594730168581009,-0.15243063867092133,-0.015804121270775795,-0.23329156637191772,0.10896533727645874,0.18069496750831604,0.007569868117570877,-0.2362278699874878,0.049532677978277206,-0.05520927533507347,-0.18097750842571259,0.014470120891928673,-0.20089580118656158,0.045169491320848465,0.031498510390520096,-0.19217807054519653,0.17471328377723694,-0.012680119834840298,0.07576590031385422,-0.15969763696193695,0.24003715813159943,-0.11772815138101578,0.03346513584256172,-0.045757703483104706,-0.2066936194896698,0.023905856534838676
SONG_0041,GBP,"Central Cee, 21 Savage",DFvUAe3xoNW,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/476563214_18448190803077956_7971229088429568371_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QEC6mBw9RUl3nR8d9uIGXTWGwY4nHsVA0DVrhQLjUp6AwX52JCQYH6t0qlEmE8Fjwo&_nc_ohc=yIg61yziVAoQ7kNvwF5tNyX&_nc_gid=q4ez69DpUS1nuPHS5RnyAQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU2MjE1MzgxMjgwMDQzMDY1Mg%3D%3D.3-ccb7-5&oh=00_AfEHu1Tjs3_FkdRxo2B1ejnT_cVMKfmcAz6IWoc3OvscBg&oe=6807A2AB&_nc_sid=fc8dfb,-0.045898109674453735,-0.13718181848526,0.14121760427951813,-0.21078164875507355,0.14761342108249664,-0.03476618602871895,0.2641729712486267,0.07237591594457626,0.07454423606395721,-0.0867556631565094,0.09047218412160873,0.08037873357534409,-0.1479729264974594,0.04123913496732712,0.04148473963141441,0.043621595948934555,-0.07689268887042999,0.07240910083055496,-0.1884666383266449,-0.011257976293563843,0.00250854529440403,0.2268953025341034,0.026926055550575256,0.09002159535884857,-0.20620740950107574,-0.06472763419151306,0.08734823763370514,0.010526913218200207,-0.03723534196615219,0.36846521496772766,-0.23160582780838013,0.10771187394857407,-0.09704355895519257,-0.06908112019300461,-0.22887252271175385,0.03598697856068611,0.014863555319607258,-0.041035402566194534,0.057904548943042755,-0.1980733424425125,-0.06071718409657478,-0.03892138972878456,-0.032427772879600525,0.0018400001572445035,0.05704161152243614,0.16016744077205658,-0.0755850076675415,-0.2497856765985489,0.09701459854841232,-0.06353601813316345,-0.14776523411273956,0.02098776586353779,0.016714194789528847,-0.09976321458816528,0.12208041548728943,-0.10649850219488144,0.06206705421209335,-0.09139346331357956,-0.017188524827361107,0.06302839517593384,-0.11615332961082458,0.07802342623472214,-0.2566949129104614,0.08938149362802505
SONG_0042,Apple Pie,Travis Scott,DFf4I0LP1IJ,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/475695334_18447243229077956_5506654027984625403_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5OS5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFsh_M2MYgRDg6AFCq1Zp58oL46IcJgVhOtpV_SWJtQrgDcfHMDHlo64IjdEpRTyfA&_nc_ohc=Ed8pduWJGkMQ7kNvwEfa3-y&_nc_gid=xtFd3m6a_7t2ivlnMHHdlQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU1NzgwOTExMjg3ODA1NDcyMw%3D%3D.3-ccb7-5&oh=00_AfFKr0bmBoDlfCidbOCTRkoJI3K0Q0bs89o19A7OQNn5gA&oe=680795C4&_nc_sid=fc8dfb,-0.1634320318698883,-0.08743961900472641,-0.042496513575315475,-0.05492482706904411,0.1153358742594719,-0.17968842387199402,0.16064110398292542,0.09605804085731506,-0.07325807958841324,-0.07257024198770523,-0.014010350219905376,-0.016821233555674553,0.01909521222114563,-0.04920484125614166,0.13750627636909485,0.0720551609992981,0.08897238224744797,-0.0786629244685173,-0.11052733659744263,0.03837026283144951,0.29106011986732483,-0.03430076315999031,0.088410884141922,0.061275895684957504,-0.06016290932893753,-0.16009581089019775,0.03190886229276657,0.2840406894683838,-0.11099041998386383,0.14681869745254517,-0.14744269847869873,0.0005677930894307792,-0.1921662986278534,-0.25804048776626587,-0.012880614958703518,0.031078534200787544,0.10321305692195892,0.10479924082756042,-0.025937842205166817,0.0818348228931427,0.024441558867692947,-0.09621832519769669,-0.05593174323439598,0.033636752516031265,0.002123534446582198,-0.1549893319606781,-0.16071349382400513,-0.23238009214401245,-0.14000417292118073,-0.1625821888446808,-0.24824678897857666,0.1396566480398178,0.041228581219911575,-0.15790244936943054,0.24203945696353912,0.004523042123764753,0.023439733311533928,-0.1108166053891182,-0.09901858866214752,0.12274941802024841,0.09253916889429092,0.19162318110466003,0.005334137938916683,-0.057855624705553055
SONG_0043,I THINK,"Tyler, The Creator",DFN16i3x7Yt,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/474893258_18446198146077956_7479959216590645305_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGiSvWkCtqDwnQ921y64eKc70b8dABNFhTxOFDadRwyNumq2-1AfnOdcAi7uYZA8mM&_nc_ohc=Gnmk1wyakl0Q7kNvwFVuPra&_nc_gid=vKwrQbuLmBlsmMYnve56bg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU1MjczMjc5MDM0MzA2MDg2Mg%3D%3D.3-ccb7-5&oh=00_AfGiecNhy1eFZ3zkhcCU3ms_CyN0s36GsTJIC33vjIkwHA&oe=6807A2A3&_nc_sid=fc8dfb,-0.15202325582504272,-0.25718921422958374,0.05326162278652191,-0.25872689485549927,0.020855410024523735,-0.04320177808403969,-0.031625088304281235,0.18241773545742035,0.03784721717238426,0.017413152381777763,0.06832172721624374,-0.24672488868236542,-0.05543660745024681,-0.1433752328157425,-0.03967731446027756,-0.06525687873363495,-0.045678433030843735,-0.10729146003723145,-0.10638228803873062,0.07239072024822235,0.2034030705690384,0.09357718378305435,-0.016681432723999023,0.17353539168834686,0.05735999718308449,0.031570423394441605,-0.016487345099449158,-0.09643086791038513,0.0699322372674942,0.2835666537284851,-0.10965745151042938,0.08389399945735931,-0.1495102494955063,-0.027458852156996727,-0.1607026308774948,0.017473211511969566,0.08970873057842255,-0.07763221859931946,-0.02576373517513275,-0.10900798439979553,-0.1380714774131775,0.007519184146076441,0.012287556193768978,0.08581838756799698,-0.08950651437044144,-0.05302750691771507,-0.05230046436190605,-0.23189333081245422,0.01143115945160389,-0.1683519035577774,0.06295379996299744,0.026919635012745857,0.047824468463659286,-0.23026014864444733,0.08210079371929169,-0.16622911393642426,0.04972594231367111,0.037500593811273575,-0.13410575687885284,0.13578327000141144,-0.11438092589378357,0.21814487874507904,-0.2913757264614105,-0.014540419913828373
SONG_0044,"Still Dreaming (feat. Kanye West, Chrisette Michele)",Nas,DFA9AeZxSWw,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/474300942_28253920657586899_6686668053728556830_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEyOTB4MTU5MS5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFRGprSh2JtDmM37aqzGpAKiXcF93EIm7o8jfVoVV1kueFia030vMgptZ8rJvnivc4&_nc_ohc=nFE00fMMrCgQ7kNvwHj7sDp&_nc_gid=aY1efjNphdwuKrzjCws7dQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU0OTEwNDgwNDQzMTU2Mjg4Ng%3D%3D.3-ccb7-5&oh=00_AfFavoV2oQS4w_HPBKRB-KEskCJ0PCyxIw_5kzyDU7oDWQ&oe=68079701&_nc_sid=fc8dfb,0.01103736087679863,0.008595352061092854,-0.06969184428453445,-0.07786915451288223,-0.03586583212018013,0.12591290473937988,-0.02325192466378212,0.10500666499137878,0.03610864281654358,-0.011120077222585678,-0.12374202162027359,0.08919469267129898,0.006824294570833445,-0.06730647385120392,-0.12544779479503632,-0.04855247959494591,-0.023760640993714333,0.21007040143013,-0.2140720784664154,0.018726222217082977,-0.02572900801897049,-0.14093439280986786,-0.12231312692165375,-0.06708073616027832,-0.1946060061454773,-0.1625356525182724,-0.1549910306930542,-0.27907246351242065,0.15937058627605438,-0.09742642939090729,0.13992144167423248,0.12529270350933075,0.20662887394428253,-0.2878698408603668,-0.10282255709171295,-0.042431190609931946,0.1110946387052536,-0.033769480884075165,-0.09102479368448257,-0.08023805916309357,-0.07682239264249802,0.007731746416538954,0.012044506147503853,0.36034178733825684,-0.044518377631902695,0.0016823523910716176,0.1466657966375351,-0.07529973238706589,0.04932070150971413,-0.12738829851150513,-0.23215924203395844,-0.040460653603076935,-0.03471669182181358,-0.20058003067970276,-0.05291658639907837,-0.13481314480304718,-0.055293306708335876,-0.02659708820283413,-0.022537963464856148,0.14759387075901031,-0.07614488899707794,-0.005975063424557447,-0.09970737993717194,-0.18945129215717316
SONG_0045,Viene BASQUIAT…,JHAYCO,DE2pX4mPM6Q,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/473991468_1339146930786621_8122566925190970311_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjg3MngxMDkwLnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEenaR8mJPZAhgHURmz-cyQXTppxTXQJ0VQhJRwY2i2jslWQodi26u9SQX3L_11bX0&_nc_ohc=h9hMAD7aPGQQ7kNvwE9USzn&_nc_gid=HY_10-JiOHu0QTLH8-f79g&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU0NjIwMzcwMDUzNzkyMTAzNQ%3D%3D.3-ccb7-5&oh=00_AfGx4Onw41GmSb0ylPQQZY5S4v1Km4j95rE27sUZHfvfqw&oe=6807870F&_nc_sid=fc8dfb,0.010036670602858067,-0.13177062571048737,-0.06637097895145416,-0.14966465532779694,-0.017190081998705864,0.09054344892501831,0.12852567434310913,-0.15878473222255707,-0.0898895338177681,0.13556456565856934,0.050702352076768875,0.09327778220176697,-0.16818824410438538,-0.06342077255249023,0.007968829944729805,0.01099728886038065,-0.07972703129053116,0.09762492030858994,-0.04801453649997711,-0.16916486620903015,-0.04451959207653999,0.22515638172626495,0.009127474389970303,-0.09247774630784988,-0.11645609140396118,0.052510425448417664,-0.04176224023103714,0.25085073709487915,-0.18005895614624023,0.21393990516662598,-0.0020329051185399294,0.17054829001426697,0.10581335425376892,-0.18897263705730438,-0.0048401569947600365,-0.08671315759420395,0.18542028963565826,-0.09413988888263702,-0.02642148733139038,0.10467270761728287,0.03204498812556267,-0.13110695779323578,-0.028721362352371216,-0.020992999896407127,-0.10521991550922394,-0.054769448935985565,-0.03180618956685066,-0.19911536574363708,0.1327911615371704,-0.009814206510782242,-0.2677361071109772,-0.09590883553028107,-0.11442047357559204,-0.067618228495121,0.17572180926799774,-0.010080705396831036,0.11599937826395035,-0.18209347128868103,-0.26692983508110046,0.14329899847507477,-0.1673545092344284,0.06458821892738342,0.037162698805332184,0.19004061818122864
SONG_0046,"We Major (feat. Nas, Really Doe)",Kanye West,DExf_zAR2Lm,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/471397972_1304124604137773_3403064239997941133_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHA6rO4S2qhkJ707V9clXj-0mt91qESRUSVrFxb31kMOsL_EQz_Wvfl3Qzee2ht6ps&_nc_ohc=L2Hl4AMUukUQ7kNvwEpK4uK&_nc_gid=PnXX3TRHWrSOqHL2J1xEQw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU0NDc1NTA5NTA1OTMyNDQxMw%3D%3D.3-ccb7-5&oh=00_AfFXDjLjHIKrBP4CZosQGqQOQ3rhJx3OFvF3KnpqElO29A&oe=68079F70&_nc_sid=fc8dfb,0.0003698450163938105,-0.019790321588516235,0.054882485419511795,-0.17716331779956818,0.07534374296665192,0.14267979562282562,-0.11374958604574203,0.10209980607032776,-0.1289261281490326,0.12416084110736847,0.12205307185649872,0.06317771971225739,0.09018655121326447,-0.14787204563617706,-0.05086328461766243,0.0864999070763588,0.05912573263049126,-0.11323115229606628,-0.007047750521451235,0.0617213137447834,0.09630390256643295,-0.05230950936675072,0.02789830043911934,0.048758476972579956,-0.1552240550518036,-0.07649940252304077,0.0015107536455616355,0.1676337569952011,-0.01613716036081314,0.13725529611110687,-0.06284605711698532,0.07365821301937103,-0.19951793551445007,-0.10217847675085068,-0.0964842289686203,-0.09181240200996399,0.005806817673146725,0.1797163486480713,-0.04419117048382759,0.031575463712215424,0.016606958582997322,-0.00515694310888648,0.08318443596363068,0.2139064371585846,-0.06547356396913528,-0.18413594365119934,-0.05700676888227463,0.0017714431742206216,-0.21185556054115295,-0.2595539689064026,-0.07267370074987411,0.15557724237442017,0.0020564913284033537,-0.3068949580192566,0.17563478648662567,0.08627229183912277,0.16534006595611572,0.016029944643378258,0.07529400289058685,0.14563798904418945,-0.029963355511426926,0.2619490623474121,-0.311672180891037,-0.09956268966197968
SONG_0047,"I Smoked Away My Brain (Im God x Demons Mashup) (feat. Imogen Heap, Clams Casino)",A$AP Rocky,DEpyaDPx288,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/472972204_1359476518747268_18820717275790780_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFhaUyGO0V9Xkwray0oaj4i6R4EMXjhk8qYOV2hGPwsFn8WgNPj-uX_6ryjcaVRHV4&_nc_ohc=Ljh3LJce1z8Q7kNvwGl3obR&_nc_gid=C3ReVlO3Hx1SWR59gr8qDg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU0MjU4NDI1NTY4MTI5NTI4MQ%3D%3D.3-ccb7-5&oh=00_AfHJrCD6GdxsHnfRiiDX4XqQ-5ZVA-E4O0JmW9Gbl_MKTQ&oe=68079DEF&_nc_sid=fc8dfb,-0.09366054832935333,-0.13923192024230957,0.08607345819473267,-0.09098988771438599,-0.022512972354888916,0.05701150372624397,0.04772850498557091,-0.04070040211081505,-0.07589074224233627,0.18932025134563446,0.03220001608133316,0.0632166638970375,-0.10681575536727905,-0.09226533770561218,-0.10428653657436371,-0.015713859349489212,0.0002947472094092518,-0.061699870973825455,-0.043097492307424545,0.19479957222938538,0.22175195813179016,0.12172657251358032,0.101433664560318,0.1197071447968483,0.016403015702962875,-0.14067822694778442,-0.2148766964673996,0.0282890722155571,0.09950405359268188,0.10373027622699738,-0.18940772116184235,0.010465090163052082,-0.09765499085187912,-0.09769412875175476,-0.23946920037269592,0.2593453824520111,-0.053182538598775864,-0.1131286472082138,-0.17098236083984375,0.11954601854085922,-0.06614591181278229,-0.12323858588933945,-0.019337309524416924,0.352073073387146,-0.011996681801974773,0.06947660446166992,-0.02429196611046791,-0.23594628274440765,-0.008880576118826866,-0.16366256773471832,-0.21668022871017456,-0.11545353382825851,-0.050008248537778854,-0.12771259248256683,0.0063892388716340065,-0.08892245590686798,-0.10390724986791611,-0.09844748675823212,0.0894930511713028,0.048735905438661575,-0.11551343649625778,0.209988072514534,-0.0680653303861618,-0.008592145517468452
SONG_0048,Potato Salad,"Tyler, The Creator, A$AP Rocky",DEfd86dxdVL,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/472499147_617477267479981_6835691775764822737_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjExMTd4MTM2NS5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QE921fTqtHL_nAYjnBAxT9_gySH_8-wXOe1zP8aXNjqPCyqSDq74kd4rEaMHW8KnXU&_nc_ohc=KTGxOVoSSREQ7kNvwELHc4g&_nc_gid=3-8Kbxc1ZySkGg-RPZ_pXA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUzOTY3OTU1MDk2OTk4MjE4NA%3D%3D.3-ccb7-5&oh=00_AfEA5xB-2Xw6i1PF2qEc67Pe1GTqWt3Dd8OmLG4THbfIJQ&oe=68079B4E&_nc_sid=fc8dfb,-0.17489676177501678,-0.10542748123407364,-0.16100597381591797,0.005997727159410715,-0.07555096596479416,-0.17046278715133667,0.16990287601947784,0.03436649963259697,-0.16979943215847015,-0.04319579899311066,0.09942255914211273,0.06369487196207047,-0.0981391966342926,-0.08998803049325943,0.08551229536533356,0.0301788579672575,-0.04513664171099663,0.20250891149044037,0.01957567036151886,-0.03641614317893982,-0.008666220121085644,-0.006269718986004591,0.016322841867804527,-0.04480281472206116,0.05424889922142029,-0.09381953626871109,-0.17936460673809052,0.03824662044644356,0.11716314405202866,0.18984241783618927,-0.27315112948417664,0.06748560070991516,-0.05967548489570618,0.13045741617679596,-0.2574571371078491,0.014145691879093647,0.25619563460350037,0.03850721940398216,0.15111930668354034,-0.16423596441745758,-0.1654532253742218,0.10364475846290588,0.10719722509384155,-0.10182406008243561,0.18595844507217407,0.015233118087053299,0.05551183596253395,-0.04386783763766289,0.0561702586710453,-0.18211041390895844,-0.04769502580165863,-0.04268031567335129,-0.007967973127961159,-0.16126587986946106,0.2534123957157135,-0.25689640641212463,-0.06693931668996811,0.05573409050703049,-0.18832328915596008,-0.0089524295181036,-0.004362267442047596,-0.028673626482486725,-0.024265863001346588,-0.17442159354686737
SONG_0049,FIND YOUR WINGS (Instrumental),"Tyler, The Creator",DEVLIeSxoLq,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/472450846_412040241903678_6499256830394483835_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGNHomTT8R1c6Dc8SYPLHUszTwYko5HJY_wBRmLY1lJkXOPwBD94EwPn3piGQ7UqVo&_nc_ohc=HwJ8PuVEOFsQ7kNvwHuqsJK&_nc_gid=MQaOP_Czp12ZsVi2seQ-MA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUzNjc4MjAzMjg1NDQyMjM5OQ%3D%3D.3-ccb7-5&oh=00_AfEb1v0LZpWg2Y1ZhypGGH4DVuzsCLekVpxR4bogER_RKQ&oe=68078DB0&_nc_sid=fc8dfb,-0.012610777281224728,-0.029115084558725357,-0.1903560608625412,0.004966546315699816,0.06514686346054077,-0.0061094448901712894,0.13044576346874237,-0.07964625954627991,-0.08031163364648819,-0.05263546481728554,0.08345203846693039,0.18659402430057526,-0.02971239946782589,0.08851047605276108,0.07370975613594055,0.07978782057762146,-0.10461444407701492,-0.04681643471121788,-0.08815158903598785,0.01940920203924179,0.1561223864555359,0.04343708977103233,-0.04814506694674492,-0.1399671882390976,-0.10566520690917969,-0.12507177889347076,-0.12912197411060333,0.41008612513542175,-0.17710371315479279,-0.009582515805959702,-0.0225728340446949,-0.06190800666809082,0.15871989727020264,-0.23183798789978027,-0.055979881435632706,0.09161205589771271,-0.06336664408445358,-0.07843086868524551,0.10874498635530472,0.026481125503778458,0.10778437554836273,-0.09989295154809952,-0.1929001361131668,0.1657644510269165,0.17023053765296936,0.03767777979373932,0.0525016225874424,-0.20935359597206116,0.029424402862787247,0.07695455849170685,-0.21885772049427032,0.06099551171064377,-0.07349224388599396,-0.007017167750746012,0.12432852387428284,0.10531788319349289,-0.12577451765537262,0.00780600355938077,0.10095196217298508,0.28313857316970825,-0.19878768920898438,-0.024673739448189735,0.07233867794275284,0.16804026067256927
SONG_0050,Goldie,A$AP Rocky,DEK36yKxaq-,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/471630606_1300405731286984_6015493005875106794_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGm9EsFujjk6J5c2jjzlGSVLDNui1fLu--30ylUyLMO-6XE1S4vqhj2FMWKN0RRrH0&_nc_ohc=1VqSyKBfB8QQ7kNvwGDvRi9&_nc_gid=nuysvA-bkahnqMpTXzoUgQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUzMzg4Mjc4MDUwMzMzNjAyNg%3D%3D.3-ccb7-5&oh=00_AfFg1ubi6Q2DCjsLFIxKfWI_B0HIETzpChwmibiv4K9R0A&oe=68079B98&_nc_sid=fc8dfb,-0.04948202148079872,-0.11713037639856339,-0.04188170284032822,-0.08860915899276733,0.007093688007444143,0.0824291929602623,0.1518378108739853,-0.2158934473991394,0.03478755056858063,-0.09529131650924683,0.24368391931056976,0.1059861034154892,-0.019214846193790436,-0.025316452607512474,0.07121636718511581,0.14348693192005157,0.006920557469129562,0.01143382117152214,-0.02931823953986168,-0.10909588634967804,0.27135494351387024,-0.04952302575111389,0.048624396324157715,-0.014777550473809242,-0.14996366202831268,-0.26329898834228516,0.05977441370487213,0.22886613011360168,0.2606808841228485,0.09161537140607834,-0.09103620797395706,0.0026699972804635763,-0.13837012648582458,-0.21305282413959503,-0.1678905040025711,0.01301585603505373,0.04650980606675148,0.11066272854804993,-0.01652485504746437,-0.07108628004789352,-0.03798897564411163,-0.13783864676952362,-0.10368068516254425,0.2462894171476364,0.09308097511529922,0.07009467482566833,0.1650368720293045,0.11076123267412186,0.15358057618141174,-0.03876212611794472,-0.07976657152175903,0.16492953896522522,0.08520903438329697,-0.14274293184280396,0.17085082828998566,-0.041675250977277756,-0.1742534339427948,-0.016470162197947502,0.20187132060527802,0.09001903980970383,-0.06949688494205475,0.013666560873389244,-0.08251151442527771,-0.005008043721318245
